date,Q_sim_m3s,Q_sim_mm,P_mm,PET_mm,ET_mm,Q_obs_m3s
1987-07-24,4.021871036625878,8.687241439111897,12.7,3.252,2.1758755513579504,1.436
1987-07-25,1.9102513352339716,4.126142884105379,0.0,3.252,0.0,0.771
1987-07-26,0.7389776608791087,1.5961917474988745,0.0,3.252,0.0,0.755
1987-07-27,0.7533217000962567,1.6271748722079147,4.7,3.252,2.191865916062613,0.768
1987-07-28,0.4599322140682274,0.993453582387371,0.0,3.252,0.028046192624207933,0.752
1987-07-29,3.2590396581406558,7.039525661583816,15.1,3.252,2.1901582575653458,1.664
1987-07-30,4.8942910833669355,10.57166874007258,15.8,3.252,2.310178681958532,2.737
1987-07-31,2.8579483279413878,6.173168388353397,5.4,3.252,2.4297547856136994,0.873
1987-08-01,5.099248440322971,11.014376631097617,19.2,3.252,2.479263717160904,4.725
1987-08-02,2.542098745623171,5.4909332905460495,1.0,3.252,1.0,0.91
1987-08-03,2.8258976229477524,6.1039388655671445,11.1,3.252,2.5503389107631627,2.111
1987-08-04,1.5106876165372578,3.2630852517204763,3.9,3.252,2.6453983473639076,0.969
1987-08-05,0.8400822987069254,1.8145777652069586,3.9,3.252,2.655028201809151,0.98
1987-08-06,0.5114211309991236,1.1046696429581069,3.2,3.252,2.6571912475699464,0.985
1987-08-07,0.8304797385197012,1.7938362352025548,5.2,3.252,2.633760063966166,1.003
1987-08-08,0.53579318181363,1.1573132727174409,0.9,3.252,0.8999999999999999,0.99
1987-08-09,0.3470940768908591,0.7497232060842556,0.8,3.252,0.8,0.975
1987-08-10,4.672209678796821,10.091972906201132,21.0,3.252,2.5513902477330905,4.459
1987-08-11,2.550040978162358,5.508088512830693,2.9,3.252,2.679560871837775,1.022
1987-08-12,1.0049219774194302,2.170631471225969,0.0,3.252,0.11853846111109645,1.002
1987-08-13,0.45397269117839295,0.9805810129453287,0.0,3.252,0.0,0.982
1987-08-14,0.3028286766411974,0.6541099415449864,0.0,3.252,0.0,0.962
1987-08-15,0.2654489715345611,0.573369778514652,0.0,3.252,0.0,0.943
1987-08-16,0.2551228258044348,0.5510653037375791,0.0,3.252,0.0,0.924
1987-08-17,0.25046186556725597,0.540997629625273,0.0,3.252,0.0,0.906
1987-08-18,0.24681539963134722,0.53312126320371,0.0,3.252,0.0,0.888
1987-08-19,0.24326989617444394,0.5254629757367989,0.0,3.252,0.0,0.87
1987-08-20,0.23967167261075234,0.517690812839225,0.0,3.252,0.0,0.852
1987-08-21,0.2360094720175557,0.5097804595579203,0.0,3.252,0.0,0.835
1987-08-22,0.23229551584641076,0.5017583142282472,0.0,3.252,0.0,0.819
1987-08-23,0.228544133526877,0.4936553284180543,0.0,3.252,0.0,0.802
1987-08-24,0.22476834489605624,0.4854996249754814,0.0,3.252,0.0,0.786
1987-08-25,0.22097953218023197,0.47731578950930104,0.0,3.252,0.0,0.771
1987-08-26,0.21718758112838532,0.46912517523731223,0.0,3.252,0.0,0.755
1987-08-27,0.5804849066121988,1.2538473982823493,4.3,3.252,1.9117336411494934,0.749
1987-08-28,0.4026470704863397,0.8697176722504937,0.0,3.252,0.08582509140141958,0.734
1987-08-29,1.4422548009784144,3.115270370113375,7.7,3.252,1.9165972253612789,0.736
1987-08-30,1.507015594226695,3.255153683529661,5.7,3.252,2.0064273898759573,0.736
1987-08-31,0.7632131588164073,1.64854042304344,0.0,3.252,0.0,0.721
1987-09-01,2.1393313382169916,4.620955690548702,10.2,3.252,2.030035247550439,0.734
1987-09-02,5.334355075823663,11.522206963779112,19.7,3.252,2.1331698930156775,0.886
1987-09-03,10.989940909381392,23.738272364263807,35.7,3.252,2.267378650923117,6.79
1987-09-04,5.318429765368949,11.48780829319693,1.9,3.252,1.9,0.832
1987-09-05,6.657454318298835,14.380101327525486,22.5,3.252,2.374607729631173,6.8
1987-09-06,3.151749523304764,6.8077789703382905,0.0,3.252,0.0,0.862
1987-09-07,1.145425793898675,2.474119714821138,0.0,3.252,0.0,0.845
1987-09-08,0.47072731744094753,1.0167710056724466,0.0,3.252,0.0,0.828
1987-09-09,0.2931500148983642,0.6332040321804666,2.5,3.252,2.355288496484554,0.83
1987-09-10,1.4640994776511624,3.162454871726511,8.2,3.252,2.315397347082489,0.872
1987-09-11,0.8719029169470438,1.8833103006056147,0.0,3.252,0.0,0.854
1987-09-12,6.345704210946024,13.70672109564341,26.6,3.252,2.344317075474626,6.678
1987-09-13,3.359261309185724,7.256004427841164,1.5,3.252,1.5,0.897
1987-09-14,5.775307563714285,12.474664337622855,21.4,3.252,2.4357395186070847,6.484
1987-09-15,2.8577340896398105,6.172705633621991,0.0,3.252,0.0,0.924
1987-09-16,3.0114720482639665,6.504779624250167,11.4,3.252,2.513658285793481,2.637
1987-09-17,1.4706813698746681,3.176671758929283,1.4,3.252,1.4,0.963
1987-09-18,3.751699179610179,8.103670227957986,16.09,3.252,2.5566562145492933,4.416
1987-09-19,3.3269468259014245,7.186205143947076,9.201,3.252,2.671613046546406,1.896
1987-09-20,1.5126082418024613,3.2672338022933163,0.0,3.252,0.0,1.031
1987-09-21,3.034103040898461,6.553662568340676,13.4,3.252,2.695081730819287,3.355
1987-09-22,3.651004600499076,7.886169937078003,12.1,3.252,2.797249595286314,3.106
1987-09-23,5.985842113371005,12.929418964881371,20.7,3.252,2.8913055220571575,7.077
1987-09-24,3.1654270066420693,6.83732233434687,4.9,3.252,3.011489654094001,1.184
1987-09-25,1.234818550846163,2.667208069827712,0.0,3.252,0.2665974855771793,1.16
1987-09-26,0.53737817483895,1.160736857652132,0.0,3.252,0.0,1.137
1987-09-27,0.3479772374313017,0.7516308328516117,3.1,3.252,2.8951190544227328,1.139
1987-09-28,0.29891860484718735,0.6456641864699247,2.3,3.252,2.4111015764755623,1.134
1987-09-29,0.5063445521627552,1.0937042326715511,4.6,3.252,2.783755998165586,1.144
1987-09-30,0.396679548662399,0.8568278251107817,0.0,3.252,0.2845890220963483,1.122
1987-10-01,0.3168359279465874,0.6843656043646288,1.7,3.252,1.7,1.11
1987-10-02,2.361972188929937,5.101859928088664,12.1,3.252,2.6776679329002424,1.731
1987-10-03,1.3573058945887013,2.9317807323115943,2.5,3.252,2.5,1.147
1987-10-04,1.3436133787841034,2.9022048981736632,6.6,3.252,2.716951393022706,1.167
1987-10-05,2.5157107563278673,5.433935233668193,11.0,3.252,2.7730982596615266,1.678
1987-10-06,1.3439107000225237,2.9028471120486508,0.6,3.252,0.6000000000000001,1.189
1987-10-07,3.85862415757334,8.334628180358415,16.8,3.252,2.802868034922891,3.645
1987-10-08,2.267431289300506,4.897651584889093,4.7,3.252,2.91454599248421,1.241
1987-10-09,0.9636723122493612,2.08153219445862,0.0,3.252,0.2916199723965849,1.216
1987-10-10,0.4688359694397986,1.0126856939899649,0.0,3.252,0.0,1.192
1987-10-11,0.32749503205730074,0.7073892692437695,0.0,3.252,0.0,1.168
1987-10-12,10.384437466465155,22.430384927564734,43.0,3.252,2.741882060312546,10.909
1987-10-13,11.074563885308914,23.921057992267254,25.8,3.252,2.8983930445981168,10.942
1987-10-14,5.31282491357669,11.47570181332565,5.7,3.252,3.0289096328159766,1.285
1987-10-15,3.728106936883064,8.052710983667419,11.5,3.252,3.0621570515035526,3.928
1987-10-16,1.6663369932387357,3.5992879053956686,0.0,3.252,0.0,1.297
1987-10-17,0.7050108510472683,1.5228234382620998,1.8,3.252,1.8,1.288
1987-10-18,1.1870128578853307,2.563947773032315,7.2,3.252,3.0185963956310555,1.325
1987-10-19,6.52224036010269,14.08803917782181,26.9,3.252,3.0723595720805976,9.77
1987-10-20,3.448813096575479,7.449436288603034,2.8,3.252,2.8,1.363
1987-10-21,1.3181957047126314,2.847302722179284,0.0,3.252,0.0,1.336
1987-10-22,0.5679036796853669,1.2266719481203925,0.0,3.252,0.0,1.309
1987-10-23,3.8104261432047006,8.230520469322153,17.8,3.252,3.007608939957624,5.368
1987-10-24,2.501763596086008,5.403809367545777,5.6,3.252,3.1177399621380797,1.37
1987-10-25,1.7916601984460094,3.86998602864338,6.9,3.252,3.1466943454288603,1.403
1987-10-26,3.1388606539609145,6.779939012555577,13.3,3.252,3.1914408690344187,3.866
1987-10-27,1.651523603017855,3.5672909825185672,1.3,3.252,1.3,1.422
1987-10-28,0.8078114766791799,1.744872789627028,4.2,3.252,3.2143449757856457,1.428
1987-10-29,2.0351819055578315,4.395992916004916,10.29,3.252,3.2024815727684777,2.367
1987-10-30,1.1715626513121458,2.530575326834235,0.0,3.252,0.0,1.435
1987-10-31,0.7108979590773198,1.5355395916070107,4.5,3.252,3.1941924210216377,1.44
1987-11-01,0.8660885723757423,1.8707513163316034,5.4,3.252,3.1951679457390845,1.452
1987-11-02,3.966590424725326,8.567835317406704,17.8,3.252,3.2049366029957382,4.801
1987-11-03,2.162701996262016,4.671436311925955,0.0,3.252,0.0,1.457
1987-11-04,0.91347969876902,1.9731161493410834,0.0,3.252,0.0,1.428
1987-11-05,1.6772129404064742,3.622779951277984,9.1,3.252,3.1761731095818964,1.506
1987-11-06,0.9802933144276481,2.11743355916372,0.0,3.252,0.0,1.435
1987-11-07,0.5294300407713055,1.14356888806602,0.0,3.252,0.0,1.406
1987-11-08,0.3709037754684618,0.8011521550118776,0.0,3.252,0.0,1.378
1987-11-09,0.3256931846813612,0.7034972789117402,0.0,3.252,0.0,1.35
1987-11-10,0.3121830796254224,0.6743154519909125,0.0,3.252,0.0,1.323
1987-11-11,0.3060621526345146,0.6610942496905514,0.0,3.252,0.0,1.297
1987-11-12,0.3014065254213907,0.6510380949102039,0.0,3.252,0.0,1.271
1987-11-13,3.9512355357812825,8.53466875728757,18.4,3.252,2.802653814701544,2.048
1987-11-14,2.1940641221567483,4.739178503858577,0.0,3.252,0.0,1.284
1987-11-15,0.9114136598392603,1.9686535052528022,0.5,3.252,0.5,1.261
1987-11-16,0.4529279470160425,0.9783243655546517,0.0,3.252,0.0,1.235
1987-11-17,0.3282851164335246,0.7090958514964131,2.9,3.252,2.7412108996223123,1.224
1987-11-18,0.2944460012973759,0.636003362802332,0.0,3.252,0.08828954814579992,1.2
1987-11-19,9.197087120386191,19.865708180034176,38.4,3.252,2.634044539525497,6.111
1987-11-20,6.7564379854872,14.593906048652352,11.3,3.252,2.787830984020675,2.732
1987-11-21,2.7460577562518105,5.931484753503911,0.0,3.252,0.0,1.254
1987-11-22,0.9875878902921866,2.133189843031123,0.0,3.252,0.0,1.229
1987-11-23,7.789036415871404,16.82431865828223,32.5,3.252,2.7600584331739255,9.996
1987-11-24,4.131570874454058,8.924193088820765,0.0,3.252,0.0,1.243
1987-11-25,1.5305190541241949,3.3059211569082607,2.4,3.252,2.4,1.24
1987-11-26,0.6081896967382379,1.313689744954594,1.9,3.252,1.9,1.231
1987-11-27,0.3563786231484903,0.7697778260007391,0.0,3.252,0.0,1.207
1987-11-28,0.2950437185325461,0.6372944320302996,0.0,3.252,0.0,1.183
1987-11-29,0.36418972920419823,0.7866498150810682,3.7,3.252,2.61471911486883,1.185
1987-11-30,3.183611208302216,6.8766002099327865,14.8,3.252,2.61844873786979,3.003
1987-12-01,1.776489301031302,3.8372168902276127,2.4,3.252,2.4,1.219
1987-12-02,1.1154023524991579,2.409269081398181,5.0,3.252,2.6543400091256064,1.231
1987-12-03,7.386852540851093,15.95560148823836,30.29,3.252,2.690566283392018,8.799
1987-12-04,14.624954143242983,31.589900949404843,45.5,3.252,2.82737227441147,19.167
1987-12-05,7.36683050483248,15.912353890438158,5.3,3.252,2.9846046568479028,1.344
1987-12-06,2.578461258051052,5.569476317390273,0.0,3.252,0.1182477719108217,1.317
1987-12-07,0.8870039584358013,1.9159285502213308,0.0,3.252,0.0,1.291
1987-12-08,0.42596878203180083,0.9200925691886898,0.0,3.252,0.0,1.265
1987-12-09,0.5061833850455761,1.0933561116984447,4.5,3.252,2.82505437817203,1.279
1987-12-10,0.3906927142384301,0.843896262755009,2.5,3.252,2.8137144917104315,1.275
1987-12-11,0.3173716591918444,0.6855227838543839,0.0,3.252,0.0,1.25
1987-12-12,0.28986839799219993,0.6261157396631519,2.3,3.252,2.3,1.242
1987-12-13,0.2798818446575292,0.604544784460263,0.0,3.252,0.0,1.217
1987-12-14,0.2746862322727347,0.593322261709107,0.0,3.252,0.0,1.193
1987-12-15,0.2705265537064804,0.5843373560059976,0.0,3.252,0.0,1.169
1987-12-16,0.2665090381626363,0.5756595224312945,0.0,3.252,0.0,1.145
1987-12-17,0.262459382183861,0.5669122655171397,0.0,3.252,0.0,1.122
1987-12-18,0.2583589716721072,0.5580553788117515,0.0,3.252,0.0,1.1
1987-12-19,0.2542179945960102,0.549110868327382,0.0,3.252,0.0,1.078
1987-12-20,0.2500500063035264,0.540108013615617,0.0,3.252,0.0,1.056
1987-12-21,0.24586748885365164,0.5310737759238876,0.0,3.252,0.0,1.035
1987-12-22,0.24168133822285573,0.5220316905613684,0.0,3.252,0.0,1.015
1987-12-23,0.2375009864068985,0.5130021306389008,0.0,3.252,0.0,0.994
1987-12-24,0.2333345852194058,0.5040027040739166,0.0,3.252,0.0,0.974
1987-12-25,0.22918916986790733,0.4950486069146798,0.0,3.252,0.0,0.955
1987-12-26,0.22507079835919205,0.48615292445585484,0.0,3.252,0.0,0.936
1987-12-27,0.22098467142310715,0.47732689027391145,0.0,3.252,0.0,0.917
1987-12-28,8.371607844645196,18.08267294443362,34.8,3.252,1.9291504448559558,1.286
1987-12-29,4.5715195598843765,9.874482249350253,3.4,3.252,2.0931657810706854,0.963
1987-12-30,1.6555987235209735,3.576093242805303,0.0,3.252,0.35135744634424504,0.944
1987-12-31,0.5958345652800389,1.2870026610048837,0.0,3.252,0.0,0.925
1988-01-01,0.30314967638583545,0.6548033009934046,0.0,3.252,0.0,0.907
1988-01-02,0.23207078037924997,0.5012728856191799,0.0,3.252,0.0,0.888
1988-01-03,0.21442004377640636,0.4631472945570378,0.0,3.252,0.0,0.871
1988-01-04,0.20825177713447623,0.4498238386104687,0.0,3.252,0.0,0.853
1988-01-05,0.2043436855126021,0.44138236070722053,0.0,3.252,0.0,0.836
1988-01-06,0.20084195644832495,0.43381862592838183,0.0,3.252,0.0,0.819
1988-01-07,0.19740432259237023,0.42639333679951963,0.0,3.252,0.0,0.803
1988-01-08,0.19397708374929204,0.41899050089847073,0.0,3.252,0.0,0.787
1988-01-09,0.19902109442779486,0.429885563964037,2.0,3.252,1.6893630151244576,0.776
1988-01-10,0.1918704982710518,0.4144402762654718,0.0,3.252,0.15911850668383343,0.761
1988-01-11,0.18574074286951586,0.40120000459815425,0.0,3.252,0.0,0.745
1988-01-12,0.18143855709931941,0.39190728333452995,0.0,3.252,0.0,0.73
1988-01-13,1.120726116624968,2.420768411909931,6.4,3.252,1.5586986985527624,0.727
1988-01-14,9.682734667867338,20.91470688259345,37.8,3.252,1.6475259985050934,1.565
1988-01-15,5.067542455855769,10.945891704648458,2.6,3.252,1.820944938929892,0.778
1988-01-16,1.769439590406501,3.8219895152780428,0.0,3.252,0.30540246275336713,0.762
1988-01-17,0.689022915780836,1.4882894980866055,2.9,3.252,1.7716064468272685,0.763
1988-01-18,1.1782554066228401,2.5450316783053344,5.9,3.252,1.7935192018256498,0.779
1988-01-19,0.6650698947379206,1.4365509726339083,0.0,3.252,0.0,0.764
1988-01-20,0.3400374598438855,0.7344809132627926,0.0,3.252,0.0,0.748
1988-01-21,0.2266840290001656,0.4896375026403577,0.0,3.252,0.0,0.734
1988-01-22,0.1947977071038588,0.42076304734433495,0.0,3.252,0.0,0.719
1988-01-23,0.18562524437069905,0.40095052784070995,0.0,3.252,0.0,0.704
1988-01-24,0.18173275122865884,0.3925427426539031,0.0,3.252,0.0,0.69
1988-01-25,0.17888431777187513,0.3863901263872503,0.0,3.252,0.0,0.677
1988-01-26,0.17618027854976379,0.3805494016674898,0.0,3.252,0.0,0.663
1988-01-27,3.427095128619906,7.402525477818996,15.6,3.252,1.5590918841896892,0.694
1988-01-28,1.864405326932256,4.027115506173674,0.0,3.252,0.0,0.68
1988-01-29,0.7240402845559113,1.5639270146407682,0.0,3.252,0.0,0.667
1988-01-30,0.31729620458895197,0.6853598019121363,0.0,3.252,0.0,0.653
1988-01-31,0.2054994738540178,0.4438788635246784,0.0,3.252,0.0,0.64
1988-02-01,0.1776353855984061,0.38369243289255717,0.0,3.252,0.0,0.627
1988-02-02,4.569767141500792,9.87069702564171,20.0,3.252,1.5196041039828159,0.669
1988-02-03,2.4552212265284896,5.303277849301537,0.0,3.252,0.0,0.655
1988-02-04,0.9130668691920041,1.9722244374547286,1.1,3.252,1.1,0.647
1988-02-05,0.36362209839468795,0.785423732532526,0.0,3.252,0.0,0.634
1988-02-06,0.21329824859429747,0.4607242169636825,0.0,3.252,0.0,0.621
1988-02-07,1.9127119303317648,4.1314577695166115,9.6,3.252,1.528305426024845,0.641
1988-02-08,1.1400296261441123,2.4624639924712826,2.6,3.252,1.6408088005444537,0.638
1988-02-09,0.7333852666030025,1.5841121758624854,3.2,3.252,1.658350760087698,0.638
1988-02-10,0.3816931336169544,0.8244571686126214,0.0,3.252,0.2697684161609075,0.625
1988-02-11,0.23222804746808046,0.5016125825310538,1.6,3.252,1.6,0.618
1988-02-12,0.18580145085456512,0.4013311338458606,0.0,3.252,0.0,0.606
1988-02-13,0.17264914480532537,0.37292215277950275,0.0,3.252,0.0,0.594
1988-02-14,0.1680154903387855,0.36291345913177664,0.0,3.252,0.0,0.582
1988-02-15,0.1652215619771028,0.35687857387054206,0.0,3.252,0.0,0.57
1988-02-16,0.16273818408104163,0.3515144776150499,0.0,3.252,0.0,0.559
1988-02-17,0.16026180700701922,0.3461655031351615,0.0,3.252,0.0,0.548
1988-02-18,0.1577468482723155,0.3407331922682015,0.0,3.252,0.0,0.537
1988-02-19,0.15519586411258887,0.335223066483192,0.0,3.252,0.0,0.526
1988-02-20,0.15261839257568102,0.329655727963471,0.0,3.252,0.0,0.515
1988-02-21,0.15002376163435302,0.3240513251302025,0.0,3.252,0.0,0.505
1988-02-22,5.465572519180793,11.805636641430512,23.3,3.252,1.2852179138801079,0.526
1988-02-23,3.4601877227646645,7.474005481171675,4.6,3.252,1.4455999080010395,0.531
1988-02-24,6.148393633999633,13.280530249439206,21.59,3.252,1.517186366312369,1.118
1988-02-25,6.596015023989733,14.247392451817824,17.1,3.252,1.669092923107913,2.091
1988-02-26,3.378119248492329,7.296737576743431,4.5,3.252,1.8069451166891313,0.655
1988-02-27,1.2430093119573835,2.6849001138279482,1.4,3.252,1.4,0.651
1988-02-28,0.46321529265916406,1.0005450321437945,0.0,3.252,0.0,0.638
1988-02-29,0.2455521408577554,0.5303926242527517,0.0,3.252,0.0,0.625
1988-03-01,0.19292296702748002,0.4167136087793568,0.0,3.252,0.0,0.613
1988-03-02,0.180499596236006,0.38987912786977297,0.0,3.252,0.0,0.6
1988-03-03,0.17665810066070525,0.38158149742712333,0.0,3.252,0.0,0.588
1988-03-04,0.17438401310945445,0.3766694683164216,0.0,3.252,0.0,0.577
1988-03-05,0.1722755439339258,0.37211517489727974,0.0,3.252,0.0,0.565
1988-03-06,2.705150188136463,5.84312440637476,12.8,3.252,1.5664233664014968,0.599
1988-03-07,4.425327626750998,9.558707673782155,14.5,3.252,1.6926999160550826,0.728
1988-03-08,4.118058926490716,8.895007281219947,10.9,3.252,1.8221334137418006,0.7
1988-03-09,6.374140766544288,13.768144055735663,21.0,3.252,1.934018581402211,4.089
1988-03-10,3.0440073930266194,6.575055968937496,1.9,3.252,1.9,0.75
1988-03-11,1.1823124452872547,2.55379488182047,3.2,3.252,2.031488839744118,0.759
1988-03-12,1.1267651986183655,2.4338128290156695,5.3,3.252,2.0498309024002883,0.781
1988-03-13,0.6076612998892759,1.3125484077608358,0.0,3.252,0.0,0.765
1988-03-14,0.32821563079496124,0.7089457625171163,0.0,3.252,0.0,0.75
1988-03-15,0.42845867157682554,0.9254707306059432,3.7,3.252,2.0089970781154114,0.757
1988-03-16,0.31146184128146437,0.672757577167963,0.0,3.252,0.31081011490970734,0.742
1988-03-17,0.23746646499818394,0.5129275643960773,0.0,3.252,0.0,0.727
1988-03-18,0.21073648124735617,0.45519079949428937,0.0,3.252,0.0,0.713
1988-03-19,0.20202659653759464,0.4363774485212044,0.0,3.252,0.0,0.699
1988-03-20,0.22158355246482503,0.47862047332402213,2.4,3.252,1.8606948174964086,0.695
1988-03-21,0.20813795837457263,0.4495779900890769,0.0,3.252,0.24357841877632658,0.681
1988-03-22,0.23538521432493065,0.5084320629418502,2.5,3.252,1.8011935105359322,0.677
1988-03-23,0.2125658456124217,0.4591422265228308,0.0,3.252,0.2876584275102074,0.664
1988-03-24,0.19638671486428272,0.42419530410685063,0.0,3.252,0.0,0.65
1988-03-25,2.9675471530902677,6.409901850674978,13.9,3.252,1.7121297880941246,0.681
1988-03-26,1.6318691197145399,3.5248372985834058,0.0,3.252,0.0,0.668
1988-03-27,0.6576237062569396,1.4204672055149894,0.0,3.252,0.0,0.654
1988-03-28,0.3099081969902411,0.6694017054989208,0.0,3.252,0.0,0.641
1988-03-29,0.21401118953338713,0.46226416939211623,0.1,3.252,0.10000000000000009,0.629
1988-03-30,0.1897425682648252,0.4098439474520225,0.0,3.252,0.0,0.616
1988-03-31,0.18252154078301497,0.39424652809131233,0.0,3.252,0.0,0.604
1988-04-01,0.17889407068133298,0.3864111926716792,0.0,3.252,0.0,0.592
1988-04-02,18.874701115701242,40.76935440991468,74.5,3.252,1.5792032937248115,8.462
1988-04-03,12.289394605620199,26.545092348139626,12.5,3.252,1.782311442108625,5.009
1988-04-04,15.159186654819038,32.74384317440912,44.0,3.252,1.902265368877674,22.739
1988-04-05,6.906823677789192,14.918739144024656,0.9,3.252,0.8999999999999999,0.742
1988-04-06,3.486077800447477,7.529928048966549,8.0,3.252,2.0327407264262063,2.012
1988-04-07,1.3593048551563918,2.9360984871378064,1.6,3.252,1.6,0.793
1988-04-08,0.5680401845398545,1.2269667986060857,2.8,3.252,2.0767490035736818,0.805
1988-04-09,8.68138750642137,18.75179701387016,35.5,3.252,2.074824050129051,14.39
1988-04-10,5.0486423122733575,10.905067394510452,5.0,3.252,2.221660907791621,0.891
1988-04-11,2.034483331356165,4.394483995729317,3.8,3.252,2.272203766554777,0.912
1988-04-12,1.8112590105751358,3.912319462842293,7.3,3.252,2.2981717729803512,1.321
1988-04-13,4.624033913324514,9.98791325278095,18.2,3.252,2.35933494906841,6.45
1988-04-14,2.36882638127163,5.1166649835467215,1.1,3.252,1.1,0.994
1988-04-15,0.9130734544372879,1.972238661584542,2.0,3.252,2.0,0.993
1988-04-16,0.40940668343925973,0.884318436228801,0.0,3.252,0.0,0.973
1988-04-17,1.3673948075268203,2.953572784257932,7.8,3.252,2.3316964429009146,1.017
1988-04-18,0.8120931601514926,1.7541212259272239,0.0,3.252,0.0,0.997
1988-04-19,0.42236222985995775,0.9123024164975089,0.0,3.252,0.0,0.977
1988-04-20,0.2835777172293501,0.6125278692153961,0.0,3.252,0.0,0.957
1988-04-21,0.3530269826721567,0.7625382825718584,3.5,3.252,2.2620068810577147,0.961
1988-04-22,0.2910305879740542,0.628626070023957,0.0,3.252,0.35215165236708734,0.942
1988-04-23,0.24933137617706927,0.5385557725424697,0.0,3.252,0.0,0.923
1988-04-24,0.23301653936659195,0.5033157250318385,0.0,3.252,0.0,0.905
1988-04-25,2.646215703150173,5.715825918804373,12.9,3.252,2.119436221097733,0.983
1988-04-26,2.2424768882092416,4.843750078531962,6.3,3.252,2.2330346726549783,0.969
1988-04-27,1.031726296900317,2.2285288013046847,0.0,3.252,0.0,0.95
1988-04-28,5.999203627236016,12.958279834829794,25.1,3.252,2.252178876275695,4.803
1988-04-29,7.337978781211796,15.850034167417478,20.0,3.252,2.3950154712866634,5.511
1988-04-30,4.642285838853808,10.027337411924226,8.799,3.252,2.524237668534446,1.709
1988-05-01,3.357392795170054,7.251968437567317,9.701,3.252,2.6059407108194503,2.132
1988-05-02,1.6042182044547337,3.465111321622225,4.0,3.252,2.691606935057431,1.138
1988-05-03,0.8454156348779854,1.8260977713364486,3.9,3.252,2.7022741456136767,1.148
1988-05-04,0.45473248922122894,0.9822221767178545,0.0,3.252,0.3328566314866679,1.125
1988-05-05,0.3128798401519864,0.6758204547282906,1.4,3.252,1.4,1.113
1988-05-06,0.27142231979340015,0.5862722107537444,0.0,3.252,0.0,1.091
1988-05-07,1.6992203093862581,3.670315868274318,9.4,3.252,2.519920855829529,1.131
1988-05-08,1.107615250912659,2.392448941971344,3.8,3.252,2.6058598546803595,1.135
1988-05-09,0.9889663746584355,2.1361673692622207,4.899,3.252,2.614008307053268,1.145
1988-05-10,2.6779026612252714,5.784269748246587,12.2,3.252,2.6361943118612756,2.036
1988-05-11,1.4529109634303627,3.1382876810095834,0.0,3.252,0.0,1.163
1988-05-12,12.832229680799143,27.71761611052614,50.9,3.252,2.6776987628799227,15.119
1988-05-13,6.694812487744492,14.4607949735281,0.0,3.252,0.0,1.18
1988-05-14,3.356506679593528,7.250054427922021,7.9,3.252,2.783794111536341,2.148
1988-05-15,1.3372695260300516,2.8885021762249115,0.0,3.252,0.0,1.196
1988-05-16,1.221449273898124,2.6383304316199476,6.4,3.252,2.7921498889505796,1.233
1988-05-17,0.6872789319233523,1.484522492954441,2.9,3.252,2.843504801440507,1.235
1988-05-18,0.40362234805935754,0.8718242718082122,2.6,3.252,2.6332793140378845,1.233
1988-05-19,1.2106170385896875,2.6149328033537254,7.4,3.252,2.72877005801299,1.269
1988-05-20,0.9092784513958124,1.9640414550149548,4.3,3.252,2.7931267506182293,1.279
1988-05-21,0.5129898904784341,1.1080581634334177,0.0,3.252,0.3378204196948018,1.254
1988-05-22,0.34350328039276257,0.7419670856483671,0.0,3.252,0.0,1.229
1988-05-23,0.29101702573099375,0.6285967755789464,0.0,3.252,0.0,1.204
1988-05-24,0.6403638937772104,1.3831860105587743,5.0,3.252,2.619885239917961,1.212
1988-05-25,4.150434059640504,8.964937568823489,18.3,3.252,2.6572096698517704,3.832
1988-05-26,11.04690540565785,23.861315676220954,38.09,3.252,2.7719529073149842,12.468
1988-05-27,6.971879791675268,15.05926035001858,10.0,3.252,2.922589218433962,3.239
1988-05-28,2.7053774112179934,5.843615208230865,0.0,3.252,0.0,1.303
1988-05-29,0.961238500665526,2.076275161437536,0.0,3.252,0.0,1.277
1988-05-30,2.321812513207066,5.015115028527264,11.5,3.252,2.8793022963021313,3.104
1988-05-31,2.8485049793172865,6.152770755325339,10.3,3.252,2.9684247255448697,2.702
1988-06-01,1.7240960952083964,3.724047565650136,5.2,3.252,3.0486272647763313,1.373
1988-06-02,0.798573793811864,1.7249193946336263,0.0,3.252,0.18369566431117645,1.346
1988-06-03,2.7322244266189246,5.901604761496877,13.3,3.252,3.0014078908655457,3.507
1988-06-04,1.5250080245928512,3.2940173331205584,0.0,3.252,0.0,1.356
1988-06-05,0.6942539556619913,1.4995885442299015,2.0,3.252,2.0,1.344
1988-06-06,0.40067906818118504,0.8654667872713597,0.0,3.252,0.0,1.317
1988-06-07,0.31934652847455075,0.6897885015050296,0.0,3.252,0.0,1.291
1988-06-08,0.6269999685906202,1.3543199321557398,5.1,3.252,2.8481506564298638,1.298
1988-06-09,0.46364867996390413,1.001481148722033,0.0,3.252,0.14484475448830914,1.272
1988-06-10,1.9356933648097197,4.181097667988994,10.3,3.252,2.812126245094924,1.308
1988-06-11,3.9385876159010613,8.507349250346293,15.2,3.252,2.8962557437049536,3.026
1988-06-12,2.0229023859104514,4.369469153566575,1.8,3.252,1.8,1.332
1988-06-13,0.8380097780089488,1.8101011204993291,1.9,3.252,1.9,1.319
1988-06-14,0.431992842523807,0.9331045398514229,0.0,3.252,0.0,1.293
