date,Q_sim_m3s,Q_sim_mm,Q_obs_m3s,P_mm,PET_mm,ET_mm,Period
1985-09-22,0.9993730037216086,2.158645688038675,1.231,0.0,3.252,0.7551647070116733,Calibration
1985-09-23,8.971259470671189,19.37792045664977,9.866,30.7,3.252,0.5498007190239981,Calibration
1985-09-24,7.216236662017391,15.58707118995756,7.751,20.0,3.252,1.3033878555180096,Calibration
1985-09-25,3.258406028841064,7.038157022296699,1.56,6.8,3.252,1.3915162562330596,Calibration
1985-09-26,4.05873554265149,8.76686877212722,4.007,12.0,3.252,1.1955780659901865,Calibration
1985-09-27,1.6802065132804143,3.629246068685695,1.366,0.8,3.252,1.3074994081194475,Calibration
1985-09-28,1.087532352621731,2.349069881662939,1.338,0.0,3.252,0.9314003803988935,Calibration
1985-09-29,1.5188010220728552,3.2806102076773667,1.35,4.5,3.252,0.6982972712942512,Calibration
1985-09-30,1.06866675385547,2.308320188327815,1.323,0.0,3.252,0.8442967125842495,Calibration
1985-10-01,4.559116056565397,9.847690682181257,4.69,17.2,3.252,0.6268399433676601,Calibration
1985-10-02,2.968959339516548,6.412952173355744,1.388,6.5,3.252,1.229683019849955,Calibration
1985-10-03,1.3617248988664314,2.941325781551492,1.361,0.0,3.252,1.0899532926627562,Calibration
1985-10-04,0.9876575966275137,2.1333404087154295,1.333,0.0,3.252,0.7491817527341297,Calibration
1985-10-05,1.716606662167792,3.707870390282431,1.35,6.0,3.252,0.5691720518477922,Calibration
1985-10-06,1.1557303005491346,2.4963774491861312,1.326,0.5,3.252,0.8244986701169458,Calibration
1985-10-07,1.2623412525382423,2.726657105482603,1.319,2.8,3.252,0.6220354991805622,Calibration
1985-10-08,5.021131425968163,10.845643880091233,3.928,18.0,3.252,0.6569319406997389,Calibration
1985-10-09,2.1836406231518954,4.716663746008094,1.352,3.0,3.252,1.184730419955156,Calibration
1985-10-10,1.1372229230766275,2.456401513845515,1.325,0.0,3.252,0.899818533199543,Calibration
1985-10-11,1.2924905199787105,2.7917795231540143,1.32,3.2,3.252,0.6306396696628997,Calibration
1985-10-12,0.9257319229528115,1.9995809535780729,1.294,0.0,3.252,0.6879275413355581,Calibration
1985-10-13,0.7910750046582642,1.70872201006185,1.268,0.0,3.252,0.5070648170851103,Calibration
1985-10-14,0.7406222104223162,1.599743974512203,1.243,0.0,3.252,0.2712599700494145,Calibration
1985-10-15,0.7099222709197988,1.5334321051867652,1.218,0.0,3.252,0.0,Calibration
1985-10-16,3.9546613748623316,8.542068569702636,2.001,16.5,3.252,0.29664863350820714,Calibration
1985-10-17,1.3807247607206,2.982365483156496,1.233,0.0,3.252,1.004334060195415,Calibration
1985-10-18,2.1203974899892435,4.580058578376766,1.249,7.2,3.252,0.6241466371912072,Calibration
1985-10-19,2.298284518456111,4.9642945598652,1.262,6.5,3.252,0.8225518680669133,Calibration
1985-10-20,1.0825904786968021,2.3383954339850925,1.237,0.0,3.252,0.8628698972828395,Calibration
1985-10-21,1.3098323023224907,2.82923777301658,1.233,3.8,3.252,0.5748212256510116,Calibration
1985-10-22,7.209687842170773,15.572925739088872,4.864,24.7,3.252,0.6584510063243554,Calibration
1985-10-23,11.378809037757533,24.57822752155627,9.274,29.5,3.252,1.2228965119714508,Calibration
1985-10-24,2.070394391240991,4.472051885080541,1.314,3.0,3.252,1.0984430814555766,Calibration
1985-10-25,1.0083282462772913,2.177989011958949,1.288,0.0,3.252,0.9402899209277288,Calibration
1985-10-26,12.539903938401421,27.08619250694707,13.123,35.8,3.252,0.6902648546727508,Calibration
1985-10-27,6.3521248558595795,13.72058968865669,8.853,20.5,3.252,0.966066035409184,Calibration
1985-10-28,7.0395598056993505,15.205449180310596,8.8,20.0,3.252,1.4827683132336251,Calibration
1985-10-29,2.864388767922991,6.18707973871366,1.427,5.0,3.252,1.5696021323972595,Calibration
1985-10-30,1.3728598211891279,2.965377213768516,1.398,0.0,3.252,1.2869889745555019,Calibration
1985-10-31,1.06240284680079,2.2947901490897062,1.37,0.0,3.252,0.9298297066965009,Calibration
1985-11-01,1.0906940106629786,2.355899063032034,1.356,1.5,3.252,0.7258845384079388,Calibration
1985-11-02,0.9895625676111838,2.137455146040157,1.329,0.0,3.252,0.7057991212841465,Calibration
1985-11-03,0.9587410113492945,2.0708805845144758,1.302,0.0,3.252,0.04121535368434548,Calibration
1985-11-04,0.9270579538888455,2.0024451803999064,1.276,0.0,3.252,0.0,Calibration
1985-11-05,0.8916025690440555,1.92586154913516,1.251,0.0,3.252,0.0,Calibration
1985-11-06,0.8535936677907889,1.8437623224281041,1.226,0.0,3.252,0.0,Calibration
1985-11-07,2.516214870107097,5.43502411943133,1.262,10.5,3.252,0.36941895882971726,Calibration
1985-11-08,1.2360745630590635,2.669921056207577,1.236,0.0,3.252,0.8866942255889444,Calibration
1985-11-09,1.1367890472163806,2.455464341987382,1.223,2.0,3.252,0.5873105665790411,Calibration
1985-11-10,0.8500197812523986,1.8360427275051807,1.199,0.0,3.252,0.5654906625159517,Calibration
1985-11-11,3.3512370806582195,7.238672094221752,1.502,13.5,3.252,0.4179279668563227,Calibration
1985-11-12,3.21597135676389,6.946498130610003,1.268,8.799,3.252,0.9700210162387175,Calibration
1985-11-13,1.9263817506720655,4.160984581451661,1.265,3.5,3.252,0.9840783596116671,Calibration
1985-11-14,3.0687260067132005,6.628448174500514,1.303,10.0,3.252,0.8133974376136658,Calibration
1985-11-15,1.263609036463077,2.7293955187602466,1.276,0.0,3.252,1.0102874081127047,Calibration
1985-11-16,0.8441087571890196,1.8232749155282821,1.251,0.0,3.252,0.6634258448983289,Calibration
1985-11-17,5.742606844688426,12.404030784527,4.316,21.7,3.252,0.4909653056978644,Calibration
1985-11-18,1.871076168502857,4.041524523966171,1.276,1.5,3.252,1.2009582955262705,Calibration
1985-11-19,1.8075400292331065,3.9042864631435097,1.284,4.8,3.252,0.8306810975513415,Calibration
1985-11-20,3.3034207053126394,7.135388723475302,1.91,11.0,3.252,0.8502132427858111,Calibration
1985-11-21,1.7644681586299198,3.8112512226406268,1.315,2.5,3.252,1.081193010952156,Calibration
1985-11-22,1.6577992722208963,3.5808464279971357,1.316,4.0,3.252,0.8439580983090116,Calibration
1985-11-23,2.2276116371612416,4.811641136268282,1.337,6.8,3.252,0.8250798969572071,Calibration
1985-11-24,1.1279764979200522,2.4364292355073127,1.31,0.0,3.252,0.9352100194305586,Calibration
1985-11-25,1.0470097495869095,2.2615410591077247,1.295,1.8,3.252,0.6431546235625714,Calibration
1985-11-26,1.177069218374716,2.5424695116893865,1.287,2.8,3.252,0.6082264376693161,Calibration
1985-11-27,1.2703972911811747,2.744058148951337,1.279,3.0,3.252,0.6410846763230011,Calibration
1985-11-28,2.5998806522726787,5.615742208908986,1.306,9.2,3.252,0.6576566601187568,Calibration
1985-11-29,1.1759787533440365,2.540114107223119,1.28,0.0,3.252,0.9284969747822671,Calibration
1985-11-30,2.3340597570973927,5.041569075330368,1.303,8.5,3.252,0.614034189110501,Calibration
1985-12-01,3.236071913973418,6.989915334182583,1.337,10.0,3.252,0.8934799858317928,Calibration
1985-12-02,7.813288187990423,16.876702486059315,5.997,24.0,3.252,1.0256652234066637,Calibration
1985-12-03,1.9181681184763781,4.1432431359089765,1.356,1.0,3.252,1.30912294458276,Calibration
1985-12-04,3.9331985521688297,8.495708872684672,3.453,13.6,3.252,0.8866572261300283,Calibration
1985-12-05,1.4321746095850434,3.0934971567036937,1.365,0.0,3.252,1.2119251548544936,Calibration
1985-12-06,1.9185387103979368,4.144043614459544,1.384,6.0,3.252,0.8048504667239633,Calibration
1985-12-07,1.607066866780338,3.47126443224553,1.381,3.2,3.252,0.9355576039420097,Calibration
1985-12-08,1.0062328719302225,2.1734630033692803,1.353,0.0,3.252,0.8445640694778818,Calibration
1985-12-09,0.8243478093044325,1.7805912680975746,1.326,0.0,3.252,0.6135105590278702,Calibration
1985-12-10,0.7678689990024316,1.6585970378452521,1.299,0.0,3.252,0.36711613430812623,Calibration
1985-12-11,0.7415122831095792,1.601666531516691,1.273,0.0,3.252,0.0,Calibration
1985-12-12,2.078441393698732,4.489433410389262,1.297,9.0,3.252,0.35335741305357393,Calibration
1985-12-13,4.118357689105442,8.895652608467755,2.059,13.5,3.252,0.8146918635253588,Calibration
1985-12-14,1.4121121542255752,3.050162253127242,1.308,0.0,3.252,1.0755659777095092,Calibration
1985-12-15,0.8684254407080162,1.875798951929315,1.282,0.0,3.252,0.6824602039408514,Calibration
1985-12-16,1.419734692333111,3.066626935439519,1.285,5.0,3.252,0.496812300832537,Calibration
1985-12-17,1.1035230659207476,2.3836098223888147,1.268,1.5,3.252,0.6960713219743844,Calibration
1985-12-18,0.7846175184497168,1.6947738398513885,1.243,0.0,3.252,0.5848762569105812,Calibration
1985-12-19,0.6688380863588235,1.4446902665350587,1.218,0.0,3.252,0.42944696705239593,Calibration
1985-12-20,0.6222664531772724,1.3440955388629083,1.193,0.0,3.252,0.27699777802663317,Calibration
1985-12-21,0.5958346882142765,1.2870029265428373,1.17,0.0,3.252,0.0,Calibration
1985-12-22,0.5692329775839379,1.2295432315813057,1.146,0.0,3.252,0.0,Calibration
1985-12-23,0.5420775374840292,1.170887480965503,1.123,0.0,3.252,0.0,Calibration
1985-12-24,0.5148167110201594,1.1120040958035442,1.101,0.0,3.252,0.0,Calibration
1985-12-25,0.4878253832171681,1.0537028277490832,1.079,0.0,3.252,0.0,Calibration
1985-12-26,0.461384100677068,0.9965896574624669,1.057,0.0,3.252,0.0,Calibration
1985-12-27,0.8782662930545444,1.8970551929978157,1.046,4.0,3.252,0.14717497340768085,Calibration
1985-12-28,3.7050021484056535,8.002804640556212,1.064,14.5,3.252,0.39810288913628145,Calibration
1985-12-29,1.1529693392029599,2.490413772678393,1.043,0.0,3.252,0.875466369452447,Calibration
1985-12-30,0.6873323192289558,1.4846378095345443,1.024,0.5,3.252,0.5151072092726288,Calibration
1985-12-31,0.5029437245615437,1.0863584450529344,1.004,0.0,3.252,0.38772609279944736,Calibration
1986-01-01,0.43486294270337633,0.939303956239293,0.983,0.0,3.252,0.2844313006128826,Calibration
1986-01-02,0.4046361078618064,0.874013992981502,0.964,0.0,3.252,0.21997353028646552,Calibration
1986-01-03,1.7743754795143691,3.832651035751037,0.967,8.9,3.252,0.1749369167394775,Calibration
1986-01-04,1.1582764081197654,2.501877041538693,0.955,2.2,3.252,0.6558533644288189,Calibration
1986-01-05,0.6237021415399358,1.347196625726261,0.936,0.0,3.252,0.532262114081159,Calibration
1986-01-06,0.7547694026005648,1.63030190961722,0.924,2.4,3.252,0.3568554448983174,Calibration
1986-01-07,0.5083944753614302,1.0981320667806893,0.905,0.0,3.252,0.4213519831138849,Calibration
1986-01-08,0.4123603683140457,0.890698395558339,0.887,0.0,3.252,0.2970426340587801,Calibration
1986-01-09,2.2899905190169627,4.94637952107664,0.895,10.9,3.252,0.22429936941797093,Calibration
1986-01-10,2.1600113137002706,4.665624437592585,0.897,6.4,3.252,0.7481161230411599,Calibration
1986-01-11,1.2079088800137388,2.6090831808296757,0.886,2.1,3.252,0.7548039894701299,Calibration
1986-01-12,0.6331563812774502,1.3676177835592924,0.868,0.0,3.252,0.5904909407613006,Calibration
1986-01-13,0.46452485831385687,1.0033736939579307,0.851,0.0,3.252,0.4028494578006103,Calibration
1986-01-14,0.40732143007979715,0.8798142889723617,0.834,0.0,3.252,0.300095779796472,Calibration
1986-01-15,0.38583691749275195,0.8334077417843442,0.817,0.0,3.252,0.18357718080943014,Calibration
1986-01-16,0.37377406099466837,0.8073519717484837,0.801,0.0,3.252,0.0,Calibration
1986-01-17,0.3604236576441118,0.7785151005112814,0.785,0.0,3.252,0.0,Calibration
1986-01-18,0.34585524183329697,0.7470473223599214,0.769,0.0,3.252,0.0,Calibration
1986-01-19,0.3305350858586881,0.7139557854547663,0.754,0.0,3.252,0.0,Calibration
1986-01-20,0.31484403611691353,0.6800631180125333,0.739,0.0,3.252,0.0,Calibration
1986-01-21,0.2990749536061323,0.6460018997892457,0.724,0.0,3.252,0.0,Calibration
1986-01-22,2.1170164139527166,4.5727554541378685,0.723,10.79,3.252,0.10387117154723789,Calibration
1986-01-23,0.7935036278072618,1.7139678360636856,0.709,0.0,3.252,0.6671052609944284,Calibration
1986-01-24,0.44322455952349205,0.9573650485707428,0.695,0.0,3.252,0.3950140761125948,Calibration
1986-01-25,0.3350138429786619,0.7236299008339098,0.681,0.0,3.252,0.26908727201203286,Calibration
1986-01-26,0.29297876038660114,0.6328341224350584,0.667,0.0,3.252,0.1983262668370807,Calibration
1986-01-27,0.27276912597530123,0.5891813121066507,0.654,0.0,3.252,0.15318564087575023,Calibration
1986-01-28,0.26173914903498363,0.5653565619155646,0.641,0.0,3.252,0.02594314611808053,Calibration
1986-01-29,8.637729718448409,18.65749619184856,0.663,31.9,3.252,0.10696783189691612,Calibration
1986-01-30,1.3932360675410749,3.009389905888722,0.65,0.0,3.252,1.0170372301395458,Calibration
1986-01-31,0.5606749845462597,1.211057966619921,0.637,0.0,3.252,0.5918893027271281,Calibration
1986-02-01,0.3974192319939323,0.858425541106894,0.624,0.0,3.252,0.4085114915194521,Calibration
1986-02-02,0.3513824500438864,0.7589860920947946,0.612,0.0,3.252,0.30650948933760863,Calibration
1986-02-03,0.3392448940685495,0.7327689711880668,0.599,0.0,3.252,0.15395944487109153,Calibration
1986-02-04,0.3330595044749307,0.7194085296658502,0.587,0.0,3.252,0.0,Calibration
1986-02-05,0.3245445028379907,0.7010161261300599,0.576,0.0,3.252,0.0,Calibration
1986-02-06,0.3140450547979976,0.6783373183636748,0.564,0.0,3.252,0.0,Calibration
1986-02-07,0.30216860227010567,0.6526841809034283,0.553,0.0,3.252,0.0,Calibration
1986-02-08,13.446334157287298,29.044081779740566,0.811,38.09,3.252,0.13319030266860096,Calibration
1986-02-09,1.1803355632629031,2.549524816647871,0.606,2.1,3.252,0.3768875461915111,Calibration
1986-02-10,1.7552154087943408,3.791265282995776,0.638,7.8,3.252,0.46025052627374763,Calibration
1986-02-11,2.3884618812603,5.159077663522248,0.673,8.101,3.252,0.7780359351421547,Calibration
1986-02-12,0.912768594358311,1.9715801638139518,0.66,0.0,3.252,0.8896047279672132,Calibration
1986-02-13,3.8865085892103903,8.394858552694442,1.927,15.39,3.252,0.5782475803781166,Calibration
1986-02-14,2.68744016585049,5.804870758237058,0.745,7.101,3.252,1.065889313469957,Calibration
1986-02-15,6.937146556302851,14.984236561614159,5.314,22.4,3.252,0.9764915323532803,Calibration
1986-02-16,5.8663737232148,12.671367242143969,4.712,16.9,3.252,1.2890884286696165,Calibration
1986-02-17,1.4757161496222835,3.1875468831841323,0.826,0.0,3.252,1.3382806937569791,Calibration
1986-02-18,0.818702561115384,1.7683975320092296,0.81,0.0,3.252,0.8733075936623086,Calibration
1986-02-19,0.6843881966655583,1.478278504797606,0.793,0.0,3.252,0.6506124572616848,Calibration
1986-02-20,4.696013381671406,10.143388904410239,4.547,19.1,3.252,0.512314252020107,Calibration
1986-02-21,17.75074914786735,38.34161815939347,15.012,41.6,3.252,1.2325622093081186,Calibration
1986-02-22,6.084215031411485,13.141904467848805,9.154,21.0,3.252,0.7156294847083088,Calibration
1986-02-23,1.6356662651097074,3.533039132636968,0.917,0.0,3.252,1.466259397469433,Calibration
1986-02-24,1.4645106832453612,3.1633430758099803,0.933,3.3,3.252,0.9893539983569075,Calibration
1986-02-25,1.1549156087548005,2.494617714910369,0.926,1.2,3.252,0.9534168596590387,Calibration
1986-02-26,1.4631011141526093,3.1602984065696362,0.943,4.0,3.252,0.7987714949750097,Calibration
1986-02-27,1.013431266604278,2.1890115358652404,0.924,0.0,3.252,0.8728391349557991,Calibration
1986-02-28,0.902521308701781,1.9494460267958469,0.91,0.5,3.252,0.6511156862908836,Calibration
1986-03-01,0.826938395395705,1.7861869340547232,0.892,0.0,3.252,0.5222763111514026,Calibration
1986-03-02,0.7969751554298615,1.7214663357285007,0.874,0.0,3.252,0.0,Calibration
1986-03-03,1.2001699554859482,2.592367103849648,0.884,4.2,3.252,0.4003654455682675,Calibration
1986-03-04,0.871766560240276,1.8830157701189962,0.866,0.0,3.252,0.6236274763204276,Calibration
1986-03-05,0.9635713603626747,2.0813141383833775,0.861,2.1,3.252,0.457442535215976,Calibration
1986-03-06,0.7602776417298464,1.6421997061364677,0.844,0.0,3.252,0.5049196532657124,Calibration
1986-03-07,0.6690021970927696,1.4450447457203823,0.827,0.0,3.252,0.3788022210929192,Calibration
1986-03-08,0.6266364127516009,1.3535346515434579,0.811,0.0,3.252,0.16339342394221978,Calibration
1986-03-09,1.8299252954545917,3.952638638181918,0.832,8.299,3.252,0.251293556060557,Calibration
1986-03-10,18.574171368953188,40.12021015693888,8.945,45.8,3.252,0.6977058045423905,Calibration
1986-03-11,1.9532545187850112,4.219029760575624,0.904,4.3,3.252,0.4705955804287998,Calibration
1986-03-12,2.656442580477821,5.737915973832093,2.301,9.8,3.252,0.688717683713995,Calibration
1986-03-13,1.3716282702744633,2.962717063792841,0.944,1.4,3.252,0.9933011634955423,Calibration
1986-03-14,1.0939847848806532,2.363007135342211,0.941,1.8,3.252,0.7424744161480904,Calibration
1986-03-15,1.0529736859879644,2.2744231617340027,0.939,2.1,3.252,0.65322516789149,Calibration
1986-03-16,0.768032118045436,1.6589493749781417,0.92,0.0,3.252,0.6221757384956171,Calibration
1986-03-17,0.6648498206354595,1.4360756125725922,0.902,0.0,3.252,0.46287951078603684,Calibration
1986-03-18,0.6288967864983185,1.358417058836368,0.884,0.0,3.252,0.2157033922649053,Calibration
1986-03-19,0.6060487775006224,1.3090653594013442,0.866,0.0,3.252,0.0,Calibration
1986-03-20,0.5817819754457265,1.2566490669627695,0.849,0.0,3.252,0.0,Calibration
1986-03-21,0.5561918443857141,1.2013743838731425,0.832,0.0,3.252,0.0,Calibration
1986-03-22,0.5299072665378632,1.1445996957217845,0.815,0.0,3.252,0.0,Calibration
1986-03-23,0.5034375851875847,1.0874251840051832,0.799,0.0,3.252,0.0,Calibration
1986-03-24,0.4771701556111869,1.0306875361201637,0.783,0.0,3.252,0.0,Calibration
1986-03-25,0.5322080870265324,1.14956946797731,0.772,1.3,3.252,0.16479081781658433,Calibration
1986-03-26,0.456981676987768,0.987080422293579,0.757,0.0,3.252,0.24019097308518142,Calibration
1986-03-27,0.4121871551556134,0.8903242551361249,0.742,0.0,3.252,0.1814092698688921,Calibration
1986-03-28,0.3843299232108266,0.8301526341353854,0.727,0.0,3.252,0.10484315177289721,Calibration
1986-03-29,0.3624741069034925,0.7829440709115438,0.712,0.0,3.252,0.0,Calibration
1986-03-30,4.764287441417504,10.290860873461808,0.75,20.2,3.252,0.10579196245666006,Calibration
1986-03-31,16.651277399119497,35.96675918209811,6.253,39.3,3.252,0.9124922056182545,Calibration
1986-04-01,1.231516986296184,2.6600766903997575,0.784,0.0,3.252,0.0,Calibration
1986-04-02,0.49191801383703876,1.0625429098880035,0.768,0.0,3.252,0.0,Calibration
1986-04-03,2.1486140697469325,4.6410063906533745,1.44,10.4,3.252,0.33447930608367754,Calibration
1986-04-04,0.9229371706696357,1.993544288646413,0.801,0.0,3.252,0.8527502463436702,Calibration
1986-04-05,7.348581928933055,15.872936966495397,7.004,26.2,3.252,0.5594936798055812,Calibration
1986-04-06,1.6410159387207908,3.544594427636908,0.838,0.6,3.252,1.2144736391325777,Calibration
1986-04-07,2.409234848445469,5.203947272642213,1.211,8.5,3.252,0.7863617250281036,Calibration
1986-04-08,1.9922464635636754,4.303252361297539,0.91,5.1,3.252,0.9783290019475124,Calibration
1986-04-09,0.9594456876562466,2.0724026853374924,0.892,0.0,3.252,0.911844891140801,Calibration
1986-04-10,1.0101878906611603,2.1820058438281063,0.893,2.5,3.252,0.630682716875803,Calibration
1986-04-11,0.725219153156247,1.5664733708174932,0.875,0.0,3.252,0.6427976619743014,Calibration
1986-04-12,1.1453621080436485,2.4739821533742807,0.885,4.1,3.252,0.47870863001943864,Calibration
1986-04-13,1.9279247365117,4.164317430865272,0.911,6.7,3.252,0.6447426836500705,Calibration
1986-04-14,3.684649954141924,7.958843900946555,1.869,12.4,3.252,0.8212671523723616,Calibration
1986-04-15,5.550944276471849,11.990039637179196,3.959,17.0,3.252,1.061434694841206,Calibration
1986-04-16,2.437077747950655,5.264087935573415,1.02,4.6,3.252,1.2292742795402707,Calibration
1986-04-17,12.63844497793135,27.299041152331718,11.075,33.4,3.252,0.9916561920728177,Calibration
1986-04-18,2.174028639163984,4.695901860594205,1.093,5.0,3.252,0.915312092816835,Calibration
1986-04-19,2.7937954087075862,6.034598082808386,2.326,9.2,3.252,0.994444992021045,Calibration
1986-04-20,2.168124327571051,4.683148547553469,1.159,4.9,3.252,1.1734173494869795,Calibration
1986-04-21,8.506692811784832,18.374456473455236,10.265,27.09,3.252,1.0612545655809944,Calibration
1986-04-22,2.006565704328511,4.334181921349584,1.184,0.8,3.252,1.4855922198630953,Calibration
1986-04-23,1.3176932997342168,2.846217527425908,1.176,1.6,3.252,1.028203275332534,Calibration
1986-04-24,1.084928812895351,2.343446235853958,1.16,0.9,3.252,0.8685282667867419,Calibration
1986-04-25,0.9223989086087756,1.992381642594955,1.137,0.0,3.252,0.7311911940809185,Calibration
1986-04-26,14.302778568811544,30.894001708632935,13.043,38.6,3.252,0.5746040320333909,Calibration
1986-04-27,2.1002271177291516,4.536490574294968,1.207,5.0,3.252,0.7095366017935383,Calibration
1986-04-28,1.3220154858206021,2.8555534493725006,1.201,1.8,3.252,0.9301671942237643,Calibration
1986-04-29,1.1921732488991883,2.5750942176222464,1.192,1.6,3.252,0.8226302089619418,Calibration
1986-04-30,0.9700809811393175,2.0953749192609257,1.168,0.0,3.252,0.7428499288836218,Calibration
1986-05-01,0.8958675640768374,1.935073938405969,1.145,0.0,3.252,0.46434322727305233,Calibration
1986-05-02,10.848430810564496,23.432610550819312,11.16,34.59,3.252,0.4701153610000116,Calibration
1986-05-03,2.494032601120292,5.38711041841983,1.203,4.101,3.252,1.148735168220095,Calibration
1986-05-04,11.352410638746223,24.52120697969184,13.312,32.19,3.252,1.0041241143100244,Calibration
1986-05-05,4.401618069130944,9.507495029322836,4.596,12.2,3.252,1.2115619828019564,Calibration
1986-05-06,10.452651921344959,22.577728150105113,13.478,29.4,3.252,1.3753581140623798,Calibration
1986-05-07,2.407940969210153,5.201152493493931,1.323,2.5,3.252,1.5071942687862272,Calibration
1986-05-08,1.3025930217151422,2.813600926904707,1.297,0.0,3.252,1.1838672228062117,Calibration
1986-05-09,2.955165648996226,6.383157801831848,3.244,10.6,3.252,0.8868228296459026,Calibration
1986-05-10,2.424641671497872,5.237226010435403,1.356,5.0,3.252,1.260101745423896,Calibration
1986-05-11,2.2622708037169432,4.886504936028596,1.375,5.0,3.252,1.145234661896003,Calibration
1986-05-12,5.6891353918659195,12.288532446430386,6.267,18.2,3.252,1.09437613319269,Calibration
1986-05-13,5.572637593381918,12.036897201704942,5.312,15.0,3.252,1.4481237653608567,Calibration
1986-05-14,1.8689140335271377,4.036854312418617,1.419,0.0,3.252,1.4765218219337397,Calibration
1986-05-15,1.2439699680380654,2.6869751309622214,1.391,0.0,3.252,1.001988619998711,Calibration
1986-05-16,1.0981646914344283,2.372035733498365,1.363,0.0,3.252,0.7628360827802254,Calibration
1986-05-17,1.061543154574229,2.292933213880335,1.336,0.0,3.252,0.03653781851917415,Calibration
1986-05-18,1.0254949725073408,2.2150691406158556,1.309,0.0,3.252,0.0,Calibration
1986-05-19,0.9855833338272676,2.128860001066898,1.283,0.0,3.252,0.0,Calibration
1986-05-20,0.9430461338381477,2.0369796490903993,1.257,0.0,3.252,0.0,Calibration
1986-05-21,1.553136245303685,3.35477428985596,1.264,5.5,3.252,0.4000010493099739,Calibration
1986-05-22,3.457683174424915,7.468595656757816,1.507,11.7,3.252,0.6939084098688801,Calibration
1986-05-23,2.8808925883506777,6.222727990837464,1.322,7.0,3.252,1.01912540293578,Calibration
1986-05-24,1.9059042514293933,4.11675318308749,1.318,3.3,3.252,0.9718439553376046,Calibration
1986-05-25,2.9497119538230896,6.371377820257873,1.351,9.3,3.252,0.820500737833741,Calibration
1986-05-26,2.0422613053462655,4.4112844195479335,1.351,3.9,3.252,1.0093301099868472,Calibration
1986-05-27,1.4705314946317807,3.1763480284046457,1.338,2.2,3.252,0.8696598907820674,Calibration
1986-05-28,0.9805116920660667,2.117905254862704,1.312,0.0,3.252,0.7355926039280789,Calibration
1986-05-29,0.8212872177742484,1.7739803903923765,1.285,0.0,3.252,0.5361369136930151,Calibration
1986-05-30,2.6291056430821147,5.678868189057368,1.319,10.9,3.252,0.4166696013368261,Calibration
1986-05-31,1.2263988163537078,2.649021443324009,1.292,0.0,3.252,0.9184298715309167,Calibration
1986-06-01,2.133451803280968,4.608255895086891,1.308,7.399,3.252,0.6056728898876129,Calibration
1986-06-02,3.3255777137396163,7.183247861677571,1.344,10.5,3.252,0.8429212590899264,Calibration
1986-06-03,3.388873710843894,7.319967215422813,1.378,9.5,3.252,1.0200822292067322,Calibration
1986-06-04,5.740322487961811,12.399096573997513,4.163,17.6,3.252,1.0548932964247826,Calibration
1986-06-05,1.625783466210516,3.5116922870147147,1.386,0.0,3.252,1.2635549991784085,Calibration
1986-06-06,2.7710091687589338,5.9853798045192965,1.666,9.5,3.252,0.8114869134804955,Calibration
1986-06-07,3.8348789835932777,8.283338604561479,2.614,11.6,3.252,1.060109724164274,Calibration
1986-06-08,1.443783465292924,3.1185722850327156,1.43,0.0,3.252,1.188610816681939,Calibration
1986-06-09,0.9539933758927104,2.060625691928254,1.401,0.0,3.252,0.7906098202103733,Calibration
1986-06-10,2.0952431820358486,4.525725273197433,1.428,8.0,3.252,0.5922258838099521,Calibration
1986-06-11,1.1447097330342515,2.4725730233539833,1.399,0.0,3.252,0.9238965247149804,Calibration
1986-06-12,3.976225354631623,8.588646766004306,3.075,14.9,3.252,0.6430407451117015,Calibration
1986-06-13,1.4662086049778087,3.167010586752067,1.407,0.0,3.252,1.1418009427364852,Calibration
1986-06-14,0.9459183633628343,2.043183664863722,1.379,0.0,3.252,0.7439326556100202,Calibration
1986-06-15,0.8038003895437409,1.7362088414144803,1.351,0.0,3.252,0.5506034762200231,Calibration
1986-06-16,0.7582840951648742,1.6378936455561282,1.324,0.0,3.252,0.2533156718006904,Calibration
1986-06-17,0.7302684262054703,1.5773798006038158,1.298,0.0,3.252,0.0,Calibration
1986-06-18,0.700726666034968,1.5135695986355309,1.272,0.0,3.252,0.0,Calibration
1986-06-19,0.6696776969080144,1.446503825321311,1.246,0.0,3.252,0.0,Calibration
1986-06-20,0.6378574202287101,1.3777720276940137,1.221,0.0,3.252,0.0,Calibration
1986-06-21,2.385420647852028,5.15250859936038,1.239,10.7,3.252,0.24063949580830316,Calibration
1986-06-22,5.5109487310785985,11.903649259129773,2.253,17.9,3.252,0.7824418523270662,Calibration
1986-06-23,2.053789697348427,4.436185746272603,1.271,2.9,3.252,1.088612708263696,Calibration
1986-06-24,0.9668269235646472,2.0883461548996376,1.245,0.0,3.252,0.8003849861018817,Calibration
1986-06-25,0.7012485641232004,1.5146968985061124,1.221,0.0,3.252,0.5444120001564899,Calibration
1986-06-26,0.6170486118335606,1.332825001560491,1.196,0.0,3.252,0.40799282121301284,Calibration
1986-06-27,2.5303852394332913,5.465632117175909,1.225,11.29,3.252,0.32064310224493114,Calibration
1986-06-28,5.956166950936466,12.865320614022767,3.264,19.2,3.252,0.8604388672959867,Calibration
1986-06-29,18.4363639152704,39.822546056984066,12.893,42.8,3.252,1.1606953069249137,Calibration
1986-06-30,1.5673138863416571,3.385397994497979,1.278,0.0,3.252,0.0,Calibration
1986-07-01,0.7553360857780472,1.631525945280582,1.253,0.0,3.252,0.0,Calibration
